AID	Sample_ID	chr1p36	MeanL1methy	MeanL1HSmethy	cancerType
TCGA-QH-A6CY-01A	TCGA.QH.A6CY.01A	Loss	0.819818490314566	0.878441314535096	TCGA-LGG
TCGA-QH-A6CZ-01A	TCGA.QH.A6CZ.01A	Loss	0.798334027601625	0.917394087408575	TCGA-LGG
TCGA-QH-A6X3-01A	TCGA.QH.A6X3.01A	WT	0.816778950967918	0.89806922172233	TCGA-LGG
TCGA-QH-A6X4-01A	TCGA.QH.A6X4.01A	Loss	0.825312902506448	0.910754720738415	TCGA-LGG
TCGA-QH-A6X5-01A	TCGA.QH.A6X5.01A	Loss	0.81620926173428	0.880092803398661	TCGA-LGG
TCGA-QH-A6X8-01A	TCGA.QH.A6X8.01A	Loss	0.789707006555707	0.890885192553702	TCGA-LGG
TCGA-QH-A6X9-01A	TCGA.QH.A6X9.01A	WT	0.81679979711474	0.883116884564909	TCGA-LGG
TCGA-QH-A6XA-01A	TCGA.QH.A6XA.01A	WT	0.823853498722152	0.919870174756061	TCGA-LGG
TCGA-QH-A6XC-01A	TCGA.QH.A6XC.01A	WT	0.768322112077683	0.915110197868706	TCGA-LGG
TCGA-QH-A86X-01A	TCGA.QH.A86X.01A	Loss	0.834482744945013	0.907783453530592	TCGA-LGG
TCGA-QH-A870-01A	TCGA.QH.A870.01A	WT	0.819618083382157	0.904162743242599	TCGA-LGG
TCGA-R8-A6MK-01A	TCGA.R8.A6MK.01A	Loss	0.821402145447754	0.895494643068607	TCGA-LGG
TCGA-R8-A6ML-01A	TCGA.R8.A6ML.01A	Loss	0.839225794030192	0.90693823193102	TCGA-LGG
TCGA-R8-A6MO-01A	TCGA.R8.A6MO.01A	Loss	0.822220162831349	0.959068106542738	TCGA-LGG
TCGA-R8-A6YH-01A	TCGA.R8.A6YH.01A	WT	0.835829044975477	0.912885615963791	TCGA-LGG
TCGA-R8-A73M-01A	TCGA.R8.A73M.01A	Loss	0.829002293538185	0.882374094634048	TCGA-LGG
TCGA-RY-A83X-01A	TCGA.RY.A83X.01A	Loss	0.83334208999726	0.887866878584241	TCGA-LGG
TCGA-RY-A83Y-01A	TCGA.RY.A83Y.01A	Loss	0.844477365860501	0.873720449082077	TCGA-LGG
TCGA-RY-A840-01A	TCGA.RY.A840.01A	Loss	0.828499360514638	0.902402381638603	TCGA-LGG
TCGA-RY-A843-01A	TCGA.RY.A843.01A	WT	0.82072204879844	0.856263205969018	TCGA-LGG
TCGA-RY-A845-01A	TCGA.RY.A845.01A	WT	0.829983548728089	0.873266284373327	TCGA-LGG
TCGA-RY-A847-01A	TCGA.RY.A847.01A	Loss	0.820727868691612	0.918857737542782	TCGA-LGG
TCGA-S9-A6TS-01A	TCGA.S9.A6TS.01A	WT	0.786111089044305	0.91406717560082	TCGA-LGG
TCGA-S9-A6TV-01A	TCGA.S9.A6TV.01A	WT	0.826168747549399	0.861310040605894	TCGA-LGG
TCGA-S9-A6TW-01A	TCGA.S9.A6TW.01A	Loss	0.815101788528946	0.9074808092333	TCGA-LGG
TCGA-S9-A6TZ-01A	TCGA.S9.A6TZ.01A	WT	0.832006458463777	0.9160471370871	TCGA-LGG
TCGA-S9-A6U0-01A	TCGA.S9.A6U0.01A	WT	0.740152528704072	0.867474315323534	TCGA-LGG
TCGA-S9-A6U1-01A	TCGA.S9.A6U1.01A	WT	0.833421757400259	0.939519253731227	TCGA-LGG
TCGA-S9-A6U2-01A	TCGA.S9.A6U2.01A	Loss	0.830419188385703	0.870738570275702	TCGA-LGG
TCGA-S9-A6U5-01A	TCGA.S9.A6U5.01A	Loss	0.817893423552195	0.865904543238609	TCGA-LGG
TCGA-S9-A6U6-01A	TCGA.S9.A6U6.01A	WT	0.828543715296162	0.94389269254898	TCGA-LGG
TCGA-S9-A6U8-01A	TCGA.S9.A6U8.01A	WT	0.839466698214728	0.97890827091018	TCGA-LGG
TCGA-S9-A6U9-01A	TCGA.S9.A6U9.01A	WT	0.837451457525867	0.917554455617305	TCGA-LGG
TCGA-S9-A6UA-01A	TCGA.S9.A6UA.01A	WT	0.780659850596228	0.815720418152761	TCGA-LGG
TCGA-S9-A6UB-01A	TCGA.S9.A6UB.01A	Loss	0.818316690967904	0.884192474577973	TCGA-LGG
TCGA-S9-A6WD-01A	TCGA.S9.A6WD.01A	Loss	0.828472862975315	0.903103078121992	TCGA-LGG
TCGA-S9-A6WE-01A	TCGA.S9.A6WE.01A	Loss	0.836604414275482	0.891487668429245	TCGA-LGG
TCGA-S9-A6WG-01A	TCGA.S9.A6WG.01A	WT	0.827530588144875	0.865287021895571	TCGA-LGG
TCGA-S9-A6WH-01A	TCGA.S9.A6WH.01A	Loss	0.829852140863	0.88783989322219	TCGA-LGG
TCGA-S9-A6WI-01A	TCGA.S9.A6WI.01A	WT	0.792259632309482	0.908613982281073	TCGA-LGG
TCGA-S9-A6WM-01A	TCGA.S9.A6WM.01A	WT	0.72439751446298	0.886194891030524	TCGA-LGG
TCGA-S9-A6WN-01A	TCGA.S9.A6WN.01A	Loss	0.800140975254089	0.907804807486239	TCGA-LGG
TCGA-S9-A6WO-01A	TCGA.S9.A6WO.01A	WT	0.833850178332725	0.893611586681851	TCGA-LGG
TCGA-S9-A6WP-01A	TCGA.S9.A6WP.01A	Loss	0.847804071762479	0.877653904100162	TCGA-LGG
TCGA-S9-A6WQ-01A	TCGA.S9.A6WQ.01A	WT	0.832479467052706	0.875863615892722	TCGA-LGG
TCGA-S9-A7IS-01A	TCGA.S9.A7IS.01A	WT	0.734595555503104	0.843465099834395	TCGA-LGG
TCGA-S9-A7IX-01A	TCGA.S9.A7IX.01A	Loss	0.776674794839071	0.891462810705828	TCGA-LGG
TCGA-S9-A7IZ-01A	TCGA.S9.A7IZ.01A	WT	0.816514391464722	0.915759896970975	TCGA-LGG
TCGA-S9-A7J0-01A	TCGA.S9.A7J0.01A	WT	0.83294311736161	0.871395207694541	TCGA-LGG
TCGA-S9-A7J1-01A	TCGA.S9.A7J1.01A	Loss	0.829378627318608	0.907588602957531	TCGA-LGG
TCGA-S9-A7J2-01A	TCGA.S9.A7J2.01A	Loss	0.853958825858508	0.894990511893769	TCGA-LGG
TCGA-S9-A7J3-01A	TCGA.S9.A7J3.01A	Loss	0.838495381079566	0.896744720168254	TCGA-LGG
TCGA-S9-A7QW-01A	TCGA.S9.A7QW.01A	WT	0.829377256876687	0.862134352023422	TCGA-LGG
TCGA-S9-A7QX-01A	TCGA.S9.A7QX.01A	WT	0.814951176274852	0.853734913725552	TCGA-LGG
TCGA-S9-A7QZ-01A	TCGA.S9.A7QZ.01A	Loss	0.842098912316947	0.899480671177673	TCGA-LGG
TCGA-S9-A7R1-01A	TCGA.S9.A7R1.01A	Loss	0.838553535867106	0.894290614740299	TCGA-LGG
TCGA-S9-A7R2-01A	TCGA.S9.A7R2.01A	WT	0.788103289425396	0.902581626646907	TCGA-LGG
TCGA-S9-A7R4-01A	TCGA.S9.A7R4.01A	WT	0.858212466688627	0.911878524392325	TCGA-LGG
TCGA-S9-A7R7-01A	TCGA.S9.A7R7.01A	WT	0.835638339080397	0.890698022987163	TCGA-LGG
TCGA-S9-A7R8-01A	TCGA.S9.A7R8.01A	WT	0.850804938419875	0.926997078445095	TCGA-LGG
TCGA-S9-A89V-01A	TCGA.S9.A89V.01A	WT	0.762055561601271	0.870084152831184	TCGA-LGG
TCGA-S9-A89Z-01A	TCGA.S9.A89Z.01A	WT	0.809058894249572	0.90179510641334	TCGA-LGG
TCGA-TM-A7C3-01A	TCGA.TM.A7C3.01A	WT	0.811125727801285	0.90103025784008	TCGA-LGG
TCGA-TM-A7C4-01A	TCGA.TM.A7C4.01A	WT	0.837838627654455	0.90667043553225	TCGA-LGG
TCGA-TM-A7C5-01A	TCGA.TM.A7C5.01A	Loss	0.825617716893631	0.914984567592618	TCGA-LGG
TCGA-TM-A7CF-01A	TCGA.TM.A7CF.01A	WT	0.822584235515022	0.91164480556806	TCGA-LGG
TCGA-TM-A7CF-02A	TCGA.TM.A7CF.02A	WT	0.804147757329282	0.898901901417929	TCGA-LGG
TCGA-TM-A84H-01A	TCGA.TM.A84H.01A	WT	0.835288750540711	0.871708565694377	TCGA-LGG
TCGA-TM-A84J-01A	TCGA.TM.A84J.01A	WT	0.667422827652102	0.830754273377311	TCGA-LGG
TCGA-TM-A84M-01A	TCGA.TM.A84M.01A	Loss	0.809016614456625	0.891814111836333	TCGA-LGG
TCGA-TM-A84O-01A	TCGA.TM.A84O.01A	Loss	0.83576265126798	0.889582005426814	TCGA-LGG
TCGA-TM-A84R-01A	TCGA.TM.A84R.01A	WT	0.816020655113652	0.888590879911732	TCGA-LGG
TCGA-TM-A84S-01A	TCGA.TM.A84S.01A	Loss	0.824358012508833	0.910804454395	TCGA-LGG
TCGA-TM-A84T-01A	TCGA.TM.A84T.01A	WT	0.835339517845691	0.901644634911556	TCGA-LGG
TCGA-TQ-A7RF-01A	TCGA.TQ.A7RF.01A	WT	0.835752826790002	0.862415450535941	TCGA-LGG
TCGA-TQ-A7RG-01A	TCGA.TQ.A7RG.01A	Loss	0.827907967024225	0.908614862648229	TCGA-LGG
TCGA-TQ-A7RH-01A	TCGA.TQ.A7RH.01A	WT	0.82117552365562	0.910568352806396	TCGA-LGG
TCGA-TQ-A7RJ-01A	TCGA.TQ.A7RJ.01A	WT	0.812049048307379	0.836847392466627	TCGA-LGG
TCGA-TQ-A7RK-01A	TCGA.TQ.A7RK.01A	WT	0.847244956148049	0.931671063369867	TCGA-LGG
TCGA-TQ-A7RK-02A	TCGA.TQ.A7RK.02A	WT	0.835569012071876	0.899704371666361	TCGA-LGG
TCGA-TQ-A7RK-02B	TCGA.TQ.A7RK.02B	WT	0.840490913800616	0.908744821254924	TCGA-LGG
TCGA-TQ-A7RM-01A	TCGA.TQ.A7RM.01A	WT	0.743517076561948	0.856509546112369	TCGA-LGG
TCGA-TQ-A7RN-01A	TCGA.TQ.A7RN.01A	Loss	0.827471185864184	0.94701391277482	TCGA-LGG
TCGA-TQ-A7RO-01A	TCGA.TQ.A7RO.01A	Loss	0.836864021391098	0.90536289911114	TCGA-LGG
TCGA-TQ-A7RQ-01A	TCGA.TQ.A7RQ.01A	Loss	0.814339563427886	0.973151052253389	TCGA-LGG
TCGA-TQ-A7RR-01A	TCGA.TQ.A7RR.01A	WT	0.82292402475056	0.868240581695558	TCGA-LGG
TCGA-TQ-A7RS-01A	TCGA.TQ.A7RS.01A	Loss	0.819824086264135	0.849830554809485	TCGA-LGG
TCGA-TQ-A7RU-01A	TCGA.TQ.A7RU.01A	Loss	0.847187155655484	0.913714039906541	TCGA-LGG
TCGA-TQ-A7RV-01A	TCGA.TQ.A7RV.01A	WT	0.838483328834551	0.907734544047026	TCGA-LGG
TCGA-TQ-A7RV-02A	TCGA.TQ.A7RV.02A	WT	0.806509041676879	0.897814697814103	TCGA-LGG
TCGA-TQ-A7RW-01A	TCGA.TQ.A7RW.01A	WT	0.802721342365117	0.912494891526256	TCGA-LGG
TCGA-TQ-A8XE-01A	TCGA.TQ.A8XE.01A	WT	0.821203898574765	0.900143621671492	TCGA-LGG
TCGA-TQ-A8XE-02A	TCGA.TQ.A8XE.02A	WT	0.824405349011008	0.897341131169029	TCGA-LGG
TCGA-VM-A8C8-01A	TCGA.VM.A8C8.01A	WT	0.830764390810053	0.890354468850552	TCGA-LGG
TCGA-VM-A8CA-01A	TCGA.VM.A8CA.01A	Loss	0.819190598314488	0.898361331018252	TCGA-LGG
TCGA-VM-A8CB-01A	TCGA.VM.A8CB.01A	Loss	0.823865232642485	0.908934567450442	TCGA-LGG
TCGA-VM-A8CE-01A	TCGA.VM.A8CE.01A	Loss	0.827919258174315	0.900044098259467	TCGA-LGG
TCGA-VM-A8CF-01A	TCGA.VM.A8CF.01A	WT	0.842286403637881	0.92222393485051	TCGA-LGG
TCGA-VM-A8CH-01A	TCGA.VM.A8CH.01A	WT	0.831292233995545	0.895425287735752	TCGA-LGG
TCGA-VV-A829-01A	TCGA.VV.A829.01A	Loss	0.80045157323506	0.912785598632411	TCGA-LGG
TCGA-VV-A86M-01A	TCGA.VV.A86M.01A	WT	0.837826027470025	0.913860165721018	TCGA-LGG
TCGA-VW-A7QS-01A	TCGA.VW.A7QS.01A	Loss	0.808416133808741	0.874309639234388	TCGA-LGG
TCGA-VW-A8FI-01A	TCGA.VW.A8FI.01A	WT	0.741188369884215	0.897125834244815	TCGA-LGG
TCGA-W9-A837-01A	TCGA.W9.A837.01A	Loss	0.838953776866732	0.90472453293483	TCGA-LGG
TCGA-WH-A86K-01A	TCGA.WH.A86K.01A	WT	0.813079829997072	0.913099733913197	TCGA-LGG
TCGA-WY-A858-01A	TCGA.WY.A858.01A	WT	0.796943618020398	0.871019539353372	TCGA-LGG
TCGA-WY-A85A-01A	TCGA.WY.A85A.01A	WT	0.80706699093702	0.88872900444287	TCGA-LGG
TCGA-WY-A85B-01A	TCGA.WY.A85B.01A	WT	0.836391456236751	0.916037890047907	TCGA-LGG
TCGA-WY-A85D-01A	TCGA.WY.A85D.01A	WT	0.838275415074266	0.928681933947258	TCGA-LGG
TCGA-2Y-A9GS-01A	TCGA.2Y.A9GS.01A	WT	0.580405180955514	0.726585486959893	TCGA-LIHC
TCGA-2Y-A9GT-01A	TCGA.2Y.A9GT.01A	WT	0.637030748883183	0.754980239530057	TCGA-LIHC
TCGA-2Y-A9GU-01A	TCGA.2Y.A9GU.01A	WT	0.724096306238953	0.796953573649889	TCGA-LIHC
TCGA-2Y-A9GV-01A	TCGA.2Y.A9GV.01A	WT	0.681126470089659	0.798702033198319	TCGA-LIHC
TCGA-2Y-A9GW-01A	TCGA.2Y.A9GW.01A	WT	0.677063781865645	0.786302760662043	TCGA-LIHC
TCGA-2Y-A9GX-01A	TCGA.2Y.A9GX.01A	WT	0.72068382123582	0.805777949717676	TCGA-LIHC
TCGA-2Y-A9GY-01A	TCGA.2Y.A9GY.01A	WT	0.552935018232125	0.734961997587259	TCGA-LIHC
TCGA-2Y-A9GZ-01A	TCGA.2Y.A9GZ.01A	WT	0.477472364901412	0.745460390786386	TCGA-LIHC
TCGA-2Y-A9H0-01A	TCGA.2Y.A9H0.01A	WT	0.540825411500599	0.671147400246778	TCGA-LIHC
TCGA-2Y-A9H1-01A	TCGA.2Y.A9H1.01A	WT	0.629443743856737	0.733658942609538	TCGA-LIHC
TCGA-2Y-A9H2-01A	TCGA.2Y.A9H2.01A	Loss	0.793400301380945	0.82704151445377	TCGA-LIHC
TCGA-2Y-A9H3-01A	TCGA.2Y.A9H3.01A	WT	0.731685454113735	0.798054884331908	TCGA-LIHC
TCGA-2Y-A9H4-01A	TCGA.2Y.A9H4.01A	WT	0.609466954113325	0.712962969073443	TCGA-LIHC
TCGA-2Y-A9H5-01A	TCGA.2Y.A9H5.01A	Loss	0.647839634525627	0.797362592838847	TCGA-LIHC
TCGA-2Y-A9H6-01A	TCGA.2Y.A9H6.01A	Loss	0.813705641627666	0.851522487160669	TCGA-LIHC
TCGA-2Y-A9H7-01A	TCGA.2Y.A9H7.01A	Loss	0.66297632044123	0.685985396417908	TCGA-LIHC
TCGA-2Y-A9H8-01A	TCGA.2Y.A9H8.01A	WT	0.694797679385495	0.82152312732426	TCGA-LIHC
TCGA-2Y-A9H9-01A	TCGA.2Y.A9H9.01A	WT	0.541786732191757	0.768869403304208	TCGA-LIHC
TCGA-2Y-A9HA-01A	TCGA.2Y.A9HA.01A	WT	0.522067325645262	0.708790003019087	TCGA-LIHC
TCGA-2Y-A9HB-01A	TCGA.2Y.A9HB.01A	WT	0.658719766890227	0.827880999632178	TCGA-LIHC
TCGA-3K-AAZ8-01A	TCGA.3K.AAZ8.01A	WT	0.607600639221024	0.747911175057992	TCGA-LIHC
TCGA-4R-AA8I-01A	TCGA.4R.AA8I.01A	WT	0.596604410674385	0.714969731512905	TCGA-LIHC
TCGA-5C-A9VG-01A	TCGA.5C.A9VG.01A	WT	0.748750639571025	0.835162527824481	TCGA-LIHC
TCGA-5C-A9VH-01A	TCGA.5C.A9VH.01A	Loss	0.699688734301607	0.838180467963481	TCGA-LIHC
TCGA-5C-AAPD-01A	TCGA.5C.AAPD.01A	WT	0.622720815102887	0.749215347999484	TCGA-LIHC
TCGA-5R-AA1C-01A	TCGA.5R.AA1C.01A	WT	0.639597857671978	0.807485635754529	TCGA-LIHC
TCGA-5R-AA1D-01A	TCGA.5R.AA1D.01A	WT	0.767677194573436	0.860939232643828	TCGA-LIHC
TCGA-5R-AAAM-01A	TCGA.5R.AAAM.01A	WT	0.661456504374729	0.814494647924651	TCGA-LIHC
TCGA-BC-A217-01A	TCGA.BC.A217.01A	WT	0.470905743379907	0.621745731831257	TCGA-LIHC
TCGA-BC-A3KG-01A	TCGA.BC.A3KG.01A	WT	0.546880108694454	0.79480426300216	TCGA-LIHC
TCGA-BC-A5W4-01A	TCGA.BC.A5W4.01A	WT	0.633432925669872	0.80250128496276	TCGA-LIHC
TCGA-BC-A69H-01A	TCGA.BC.A69H.01A	WT	0.641026609377908	0.793517278020978	TCGA-LIHC
TCGA-BC-A69I-01A	TCGA.BC.A69I.01A	WT	0.643438186958968	0.796166647396586	TCGA-LIHC
TCGA-BC-A8YO-01A	TCGA.BC.A8YO.01A	WT	0.566768328047389	0.731601680033606	TCGA-LIHC
TCGA-BW-A5NO-01A	TCGA.BW.A5NO.01A	WT	0.489786590692656	0.719963639445801	TCGA-LIHC
TCGA-BW-A5NP-01A	TCGA.BW.A5NP.01A	Loss	0.760691445198021	0.863234053960073	TCGA-LIHC
TCGA-BW-A5NQ-01A	TCGA.BW.A5NQ.01A	WT	0.620853190063998	0.782033670785565	TCGA-LIHC
TCGA-CC-5258-01A	TCGA.CC.5258.01A	WT	0.738227619678498	0.830005429245837	TCGA-LIHC
TCGA-CC-5259-01A	TCGA.CC.5259.01A	Loss	0.57254248107386	0.788828618357411	TCGA-LIHC
TCGA-CC-5260-01A	TCGA.CC.5260.01A	Loss	0.736060259712169	0.78199733856724	TCGA-LIHC
TCGA-CC-5261-01A	TCGA.CC.5261.01A	Loss	0.745698723615755	0.883769361754839	TCGA-LIHC
TCGA-CC-5263-01A	TCGA.CC.5263.01A	WT	0.580220168975454	0.605569520373635	TCGA-LIHC
TCGA-CC-5264-01A	TCGA.CC.5264.01A	WT	0.476335689074308	0.561692028633098	TCGA-LIHC
TCGA-CC-A123-01A	TCGA.CC.A123.01A	Loss	0.623083288290738	0.815770704578443	TCGA-LIHC
TCGA-CC-A1HT-01A	TCGA.CC.A1HT.01A	WT	0.691943790654165	0.754098305933547	TCGA-LIHC
TCGA-CC-A3M9-01A	TCGA.CC.A3M9.01A	WT	0.703044584319118	0.813882209730372	TCGA-LIHC
TCGA-CC-A3MA-01A	TCGA.CC.A3MA.01A	Loss	0.799831795902159	0.886986202025335	TCGA-LIHC
TCGA-CC-A3MB-01A	TCGA.CC.A3MB.01A	Loss	0.588929023357902	0.810257346784885	TCGA-LIHC
TCGA-CC-A3MC-01A	TCGA.CC.A3MC.01A	WT	0.739803196343402	0.8754965544571	TCGA-LIHC
TCGA-CC-A5UC-01A	TCGA.CC.A5UC.01A	Loss	0.738613249285075	0.858515171012884	TCGA-LIHC
TCGA-CC-A5UD-01A	TCGA.CC.A5UD.01A	Loss	0.64577405065533	0.775622512052811	TCGA-LIHC
TCGA-CC-A5UE-01A	TCGA.CC.A5UE.01A	WT	0.613652551589785	0.76895958539532	TCGA-LIHC
TCGA-CC-A7IE-01A	TCGA.CC.A7IE.01A	Loss	0.694025702777794	0.810113607771341	TCGA-LIHC
TCGA-CC-A7IF-01A	TCGA.CC.A7IF.01A	WT	0.73691804187835	0.878749602463609	TCGA-LIHC
TCGA-CC-A7IG-01A	TCGA.CC.A7IG.01A	WT	0.689271466579191	0.82893425972518	TCGA-LIHC
TCGA-CC-A7IH-01A	TCGA.CC.A7IH.01A	WT	0.560683372764762	0.801877216658295	TCGA-LIHC
TCGA-CC-A7II-01A	TCGA.CC.A7II.01A	WT	0.679294885981419	0.812054610106791	TCGA-LIHC
TCGA-CC-A7IJ-01A	TCGA.CC.A7IJ.01A	WT	0.701196162615054	0.877630606899878	TCGA-LIHC
TCGA-CC-A7IK-01A	TCGA.CC.A7IK.01A	WT	0.45537499472115	0.59696238519996	TCGA-LIHC
TCGA-CC-A7IL-01A	TCGA.CC.A7IL.01A	Loss	0.375743962965303	0.691935538238736	TCGA-LIHC
TCGA-CC-A8HS-01A	TCGA.CC.A8HS.01A	Loss	0.800271348289858	0.873929587396545	TCGA-LIHC
TCGA-CC-A8HT-01A	TCGA.CC.A8HT.01A	WT	0.655844380756606	0.770017064547433	TCGA-LIHC
TCGA-CC-A8HU-01A	TCGA.CC.A8HU.01A	WT	0.529250033509483	0.722480624705942	TCGA-LIHC
TCGA-CC-A8HV-01A	TCGA.CC.A8HV.01A	WT	0.769352961808257	0.841738812335348	TCGA-LIHC
TCGA-CC-A9FS-01A	TCGA.CC.A9FS.01A	Loss	0.795655467699558	0.863633423713055	TCGA-LIHC
TCGA-CC-A9FU-01A	TCGA.CC.A9FU.01A	Loss	0.530238550113876	0.706441991565684	TCGA-LIHC
TCGA-CC-A9FV-01A	TCGA.CC.A9FV.01A	WT	0.793595569862356	0.889667704453736	TCGA-LIHC
TCGA-CC-A9FW-01A	TCGA.CC.A9FW.01A	Loss	0.591740234052824	0.710736041644749	TCGA-LIHC
TCGA-DD-A113-01A	TCGA.DD.A113.01A	Loss	0.652742257512156	0.844162347255669	TCGA-LIHC
TCGA-DD-A114-01A	TCGA.DD.A114.01A	WT	0.729830773655174	0.833475314189949	TCGA-LIHC
TCGA-DD-A115-01A	TCGA.DD.A115.01A	WT	0.541998134072554	0.78547572054183	TCGA-LIHC
TCGA-DD-A119-01A	TCGA.DD.A119.01A	WT	0.72342980448715	0.869810734049051	TCGA-LIHC
TCGA-DD-A11A-01A	TCGA.DD.A11A.01A	WT	0.596235194351461	0.765417125409266	TCGA-LIHC
TCGA-DD-A11B-01A	TCGA.DD.A11B.01A	Loss	0.573973145274673	0.832847060500104	TCGA-LIHC
TCGA-DD-A1E9-01A	TCGA.DD.A1E9.01A	WT	0.651698264187188	0.797711606274878	TCGA-LIHC
TCGA-DD-A1EA-01A	TCGA.DD.A1EA.01A	WT	0.565883881228517	0.658600043882719	TCGA-LIHC
TCGA-DD-A1EB-01A	TCGA.DD.A1EB.01A	WT	0.704240849730968	0.851159052654946	TCGA-LIHC
TCGA-DD-A1ED-01A	TCGA.DD.A1ED.01A	WT	0.764257265662182	0.836568476883638	TCGA-LIHC
TCGA-DD-A1EE-01A	TCGA.DD.A1EE.01A	WT	0.562664675060455	0.7840721646443	TCGA-LIHC
TCGA-DD-A1EF-01A	TCGA.DD.A1EF.01A	Loss	0.752419364855364	0.860529118180172	TCGA-LIHC
TCGA-DD-A1EH-01A	TCGA.DD.A1EH.01A	Loss	0.80952993336199	0.810648526833156	TCGA-LIHC
TCGA-DD-A1EI-01A	TCGA.DD.A1EI.01A	WT	0.711948075973066	0.856885877457764	TCGA-LIHC
TCGA-DD-A1EJ-01A	TCGA.DD.A1EJ.01A	Loss	0.516743754209666	0.481725890227567	TCGA-LIHC
TCGA-DD-A1EL-01A	TCGA.DD.A1EL.01A	WT	0.510121424299228	0.721501397131053	TCGA-LIHC
TCGA-DD-A4NF-01A	TCGA.DD.A4NF.01A	WT	0.667544376601593	0.805526856276416	TCGA-LIHC
TCGA-DD-A4NG-01A	TCGA.DD.A4NG.01A	Loss	0.66938779726156	0.804776187767976	TCGA-LIHC
TCGA-DD-A4NH-01A	TCGA.DD.A4NH.01A	WT	0.815987715220137	0.884230050680222	TCGA-LIHC
TCGA-DD-A4NI-01A	TCGA.DD.A4NI.01A	WT	0.666152123787729	0.849252910823005	TCGA-LIHC
TCGA-DD-A4NJ-01A	TCGA.DD.A4NJ.01A	WT	0.605340706923649	0.777818994138069	TCGA-LIHC
TCGA-DD-A4NK-01A	TCGA.DD.A4NK.01A	WT	0.592670376371718	0.789508107616583	TCGA-LIHC
TCGA-DD-A4NN-01A	TCGA.DD.A4NN.01A	Loss	0.708362447102235	0.828903193039212	TCGA-LIHC
TCGA-DD-A4NO-01A	TCGA.DD.A4NO.01A	WT	0.667841687562056	0.827678222528021	TCGA-LIHC
TCGA-DD-A4NP-01A	TCGA.DD.A4NP.01A	WT	0.744506724934034	0.87847848459783	TCGA-LIHC
TCGA-DD-A4NQ-01A	TCGA.DD.A4NQ.01A	WT	0.699755988396639	0.793210850692077	TCGA-LIHC
TCGA-DD-A4NR-01A	TCGA.DD.A4NR.01A	WT	0.702415485671323	0.787173945364938	TCGA-LIHC
TCGA-DD-A4NS-01A	TCGA.DD.A4NS.01A	WT	0.728990988722616	0.806278896212109	TCGA-LIHC
TCGA-DD-A4NV-01A	TCGA.DD.A4NV.01A	WT	0.622221879345984	0.776266622394248	TCGA-LIHC
TCGA-DD-A73B-01A	TCGA.DD.A73B.01A	Loss	0.630363962677753	0.841078050080202	TCGA-LIHC
TCGA-DD-A73C-01A	TCGA.DD.A73C.01A	WT	0.667805596267352	0.813731920407377	TCGA-LIHC
TCGA-DD-A73D-01A	TCGA.DD.A73D.01A	WT	0.513081871682496	0.746122714911203	TCGA-LIHC
TCGA-DD-A73E-01A	TCGA.DD.A73E.01A	WT	0.565079472273924	0.717402533889939	TCGA-LIHC
TCGA-DD-A73F-01A	TCGA.DD.A73F.01A	WT	0.573720085200182	0.693455546630726	TCGA-LIHC
TCGA-DD-A73G-01A	TCGA.DD.A73G.01A	Loss	0.760384369535797	0.86660421584834	TCGA-LIHC
TCGA-DD-AA3A-01A	TCGA.DD.AA3A.01A	Loss	0.793051708161776	0.836968897642293	TCGA-LIHC
TCGA-DD-AAC8-01A	TCGA.DD.AAC8.01A	Loss	0.583050348139972	0.657559720260283	TCGA-LIHC
TCGA-DD-AAC9-01A	TCGA.DD.AAC9.01A	WT	0.721388733026327	0.884123865202909	TCGA-LIHC
TCGA-DD-AACA-01A	TCGA.DD.AACA.01A	Loss	0.520975731637635	0.697585109713648	TCGA-LIHC
TCGA-DD-AACA-02A	TCGA.DD.AACA.02A	Loss	0.55567907964587	0.763563920940309	TCGA-LIHC
TCGA-DD-AACB-01A	TCGA.DD.AACB.01A	WT	0.529826034865081	0.670329197807338	TCGA-LIHC
TCGA-DD-AACC-01A	TCGA.DD.AACC.01A	WT	0.744875379304483	0.888174867104457	TCGA-LIHC
TCGA-DD-AACD-01A	TCGA.DD.AACD.01A	WT	0.746282525237299	0.852929461069279	TCGA-LIHC
TCGA-DD-AACE-01A	TCGA.DD.AACE.01A	WT	0.516780233297997	0.693432586312237	TCGA-LIHC
TCGA-DD-AACF-01A	TCGA.DD.AACF.01A	WT	0.654300079569353	0.804814923853934	TCGA-LIHC
TCGA-DD-AACG-01A	TCGA.DD.AACG.01A	WT	0.55706174193775	0.742609396881846	TCGA-LIHC
TCGA-DD-AACH-01A	TCGA.DD.AACH.01A	WT	0.609766286856701	0.716379399778736	TCGA-LIHC
TCGA-DD-AACI-01A	TCGA.DD.AACI.01A	WT	0.647098139214245	0.81638240585341	TCGA-LIHC
TCGA-DD-AACJ-01A	TCGA.DD.AACJ.01A	Loss	0.537899387032507	0.722837026235413	TCGA-LIHC
TCGA-DD-AACK-01A	TCGA.DD.AACK.01A	WT	0.55050364811642	0.690638497749814	TCGA-LIHC
TCGA-DD-AACL-01A	TCGA.DD.AACL.01A	WT	0.712747468457176	0.8007893745434	TCGA-LIHC
TCGA-DD-AACM-01A	TCGA.DD.AACM.01A	WT	0.635066416890396	0.787009250329934	TCGA-LIHC
TCGA-DD-AACN-01A	TCGA.DD.AACN.01A	Loss	0.782496152164369	0.876277447268164	TCGA-LIHC
